set_id,drug_name,ndc_code,manufacturer,dosage_form,approval_type,warning_level,loinc_code,triggering_text
a62d0ed3-8fcc-45fb-9246-b57b08a11f60,Quinapril,63629-7934,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
bc8b413f-2f07-4e6a-bb8e-a1f2119ae1cf,Levetiracetam,63629-8315,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
c4a3018a-3cd8-4e07-a840-099ceae01c91,Levetiracetam,71335-2275,Bryant Ranch Prepack,TABLET,ANDA,silent,,
f2937a87-2e10-3728-e053-2a95a90a9eb9,Ciprofloxacin,82982-050,"Pharmasource Meds, LLC","TABLET, FILM COATED",ANDA,silent,,
7593becc-250f-4d25-8401-a9f72f3f5ad4,oxybutynin chloride,50090-5822,A-S Medication Solutions,"TABLET, EXTENDED RELEASE",ANDA,silent,,
8f147f73-cfc6-40a3-b1a3-e4cab1868523,oxybutynin chloride,50090-4307,A-S Medication Solutions,"TABLET, EXTENDED RELEASE",ANDA,silent,,
18330b41-27ad-461b-a0a9-aac94e8ee87f,Citalopram Hydrobromide,72657-109,"Glenmark Therapeutics Inc., USA","TABLET, FILM COATED",ANDA,silent,,
c47250c2-bece-46b5-8b3b-b7c97d9005d8,Ciprofloxacin Hydrochloride,69367-385,"Westminster Pharmaceuticals, LLC","TABLET, FILM COATED",ANDA,silent,,
03fb3108-1856-466d-bf88-0eac96139551,Anastrozole,50090-2453,A-S Medication Solutions,TABLET,ANDA,silent,,
0ea5e0c6-0062-4be3-96f2-62397da3e77d,Chlorpromazine hydrochloride,70771-1506,Zydus Lifesciences Limited,"TABLET, FILM COATED",ANDA,set_id_not_found_or_empty,,
132cca8f-48a2-2516-e063-6394a90a5f32,amlodipine besylate and olmesartan medoxomil,51407-858,"Golden State Medical Supply, Inc.","TABLET, FILM COATED",NDA,silent,,
1a16d6a9-3dd1-ede8-e063-6294a90afe75,topiramate,80425-0398,"Advanced Rx of Tennessee, LLC","TABLET, FILM COATED",ANDA,silent,,
2564646d-183c-4759-8726-155a4c22aa2b,Bisoprolol Fumarate,65862-086,Aurobindo Pharma Limited,"TABLET, FILM COATED",ANDA,silent,,
30886aaa-4834-4a06-e054-00144ff8d46c,Sildenafil,43063-668,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
4bf3278c-116f-4db7-9af0-08faaf7691a4,Bisoprolol Fumarate,16714-529,NorthStar Rx LLC,"TABLET, FILM COATED",ANDA,silent,,
5bab9397-b9f3-d309-e053-2991aa0a6612,ciprofloxacin,68071-4122,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
b0cce89c-0e84-4f60-8e50-0e26c41c2613,QUETIAPINE,43547-019,"Solco Healthcare U.S., LLC","TABLET, EXTENDED RELEASE",ANDA,silent,,
1a888812-2867-4dd3-b56e-2d98da837d1f,Valacyclovir Hydrochloride,43063-730,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
24f815ef-58e6-42b9-8137-adcd6c382aa6,Levetiracetam,63629-4137,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
51730b09-24e8-41c8-9fec-813f8a64b433,Atorvastatin Calcium,71209-090,Cadila Pharmaceuticals Limited,"TABLET, COATED",ANDA,silent,,
fd98b881-5466-457b-b5af-f102aec61546,Morphine sulfate,63629-1088,Bryant Ranch Prepack,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
1cb8a78a-0f07-49e8-a23e-a77628006209,Clarithromycin,43063-752,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
52c88667-c67e-4d42-b319-afb354713b1e,Sertraline Hydrochloride,43063-754,"PD-Rx Pharmaceuticals, Inc.",TABLET,ANDA,silent,,
629b77cf-f825-8640-e053-2991aa0a10a8,Diclofenac Sodium,68071-4231,"NuCare Pharmaceuticals,Inc.","TABLET, DELAYED RELEASE",ANDA,silent,,
636556f6-2987-984f-e053-2991aa0a201a,Diltiazem Hydrochloride,68071-4242,"NuCare Pharmaceuticals,Inc.",TABLET,NDA authorized generic,silent,,
6365b2d6-2337-70c0-e053-2a91aa0aa960,IBUPROFEN,68071-4243,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,set_id_not_found_or_empty,,
641729a3-6dd3-3a2f-e053-2991aa0a015e,ciprofloxacin,68071-4260,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
64a27ad7-4d32-69c8-e053-2a91aa0aa967,AMOXICILLIN AND CLAVULANATE POTASSIUM,68071-4275,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
6542fa18-6219-602f-e053-2991aa0a54d0,AMOXICILLIN AND CLAVULANATE POTASSIUM,68071-4284,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
6635fda2-15c3-2ff5-e053-2991aa0a5abb,AMOXICILLIN AND CLAVULANATE POTASSIUM,68071-4300,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
691bc5ca-5d5e-60c2-e053-2991aa0abb93,Spironolactone,68071-4374,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
7cc14b86-0833-4c3c-91f3-7963d7052fd5,Carvedilol,65862-142,Aurobindo Pharma Limited,"TABLET, FILM COATED",ANDA,silent,,
b2e6c30f-a33c-4854-ab19-bc9f65880374,Bupropion Hydrochloride,50090-6962,A-S Medication Solutions,"TABLET, EXTENDED RELEASE",ANDA,silent,,
e3e9b582-fd15-4fe0-a210-398d9149696e,METFORMIN HYDROCHLORIDE,72789-409,"PD-Rx Pharmaceuticals, Inc.",TABLET,ANDA,silent,,
632293b0-d220-444e-8a5b-2ee8c225b66d,Darunavir,60687-808,American Health Packaging,TABLET,ANDA,silent,,
b41423b8-dfec-4d79-ba3c-e43a87803d85,DRIZALMA SPRINKLE,47335-616,"SUN PHARMACEUTICAL INDUSTRIES, INC.","CAPSULE, DELAYED RELEASE",NDA,silent,,
035d85e5-8688-4390-bd55-74baa91c0e9d,Lacosamide,33342-302,Macleods Pharmaceuticals Limited,"TABLET, FILM COATED",ANDA,silent,,
0e21389b-2f51-4975-aa21-fc5c9dd9f6dc,Lacosamide,53746-923,Amneal Pharmaceuticals of New York LLC,TABLET,ANDA,silent,,
2cdfc8ef-8418-4a2f-8cf3-769596fa9ac6,Candesartan cilexetil,63629-2127,Bryant Ranch Prepack,TABLET,NDA authorized generic,silent,,
339c7157-1c65-40d1-bbcc-c10348d908d3,Bupropion Hydrochloride,50090-6872,A-S Medication Solutions,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
444ee05c-571a-4ea6-8763-af05d252df56,Carvedilol,72789-411,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED",ANDA,silent,,
4b8614d9-335c-4141-aaed-445c604ba08c,HYDROXYZINE HYDROCHLORIDE,71335-2410,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
652f77a0-2145-896d-c760-e99e87507161,Atorvastatin Calcium,43598-830,Dr. Reddy's Laboratories Inc,TABLET,ANDA,silent,,
6c6a0daa-de1b-5455-e053-2991aa0a4cf8,Flurbiprofen,68071-4436,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
6d86ce94-a06a-2769-e053-2991aa0afb95,IBUPROFEN,68071-4459,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,set_id_not_found_or_empty,,
6dd71a5b-1923-54fb-e053-2991aa0a619e,Sertraline Hydrochloride,68071-4462,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
71224928-685a-355c-e053-2995a90a0a5b,Sertraline Hydrochloride,68071-4494,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
714a26a1-371f-ef23-e053-2a95a90a6af6,Hydroxyzine Hydrochloride,68071-4499,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
72c97b7f-d945-5106-e053-2a91aa0a9b3b,Losartan Potassium and Hydrochlorothiazide,68071-4518,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
72cb9372-e9f8-3ca1-e053-2a91aa0ad820,Levofloxacin,68071-4512,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
7526a33a-18d6-36ca-e053-2a91aa0ab9f9,AMOXICILLIN AND CLAVULANATE POTASSIUM,68071-4549,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
7b9b6076-180e-428b-b50a-5ab68ff65919,RAMELTEON,71335-2411,Bryant Ranch Prepack,"TABLET, FILM COATED",ANDA,silent,,
a6430045-ae60-4a16-92b9-2975cb497629,Esomeprazole Magnesium,68462-390,"Glenmark Pharmaceuticals Inc., USA","CAPSULE, DELAYED RELEASE PELLETS",ANDA,silent,,
aaf960d1-8bf9-64c6-1e70-8aa33b0ce549,Atorvastatin Calcium,43598-098,Dr. Reddy's Laboratories Inc,TABLET,ANDA,silent,,
ab6f3cb3-34a8-4492-a5d7-fb6b055a2d6b,ERLOTINIB HYDROCHLORIDE,46708-565,Alembic Pharmaceuticals Limited,"TABLET, FILM COATED",ANDA,silent,,
c508a392-0603-477d-8a45-3ec550371111,Levetiracetam,69367-332,"Westminster Pharmaceuticals, LLC","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
f43fc204-2056-4f0d-8266-ddbd86b0da08,Morphine sulfate,63629-1090,Bryant Ranch Prepack,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
f7b55d14-0980-b680-8ceb-7489ff65455e,Hydrocodone Bitartrate,47781-392,Alvogen Inc.,"TABLET, EXTENDED RELEASE",ANDA,silent,,
0067b698-ee1d-4524-b1cc-af1028d13736,Amitriptyline Hydrochloride,50090-4005,A-S Medication Solutions,"TABLET, FILM COATED",ANDA,silent,,
73167de9-948d-465c-88c0-c7743a79e7f5,Bupropion Hydrochloride,50090-6871,A-S Medication Solutions,"TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
99103779-6d2f-4e4b-9b7f-0b24d7c6bf4e,Amoxicillin,65862-014,Aurobindo Pharma Limited,"TABLET, FILM COATED",ANDA,silent,,
d78aa14f-6ec1-4b1d-a4ae-e48658137a25,IQIRVO,15054-0080,"Ipsen Biopharmaceuticals, Inc.","TABLET, FILM COATED",NDA,silent,,
4574f905-a8c5-4732-b934-d1c7f9e708c9,Trospium Chloride,0574-0118,Padagis US LLC,"CAPSULE, EXTENDED RELEASE",ANDA,silent,,
76dedf59-46be-1be0-e053-2991aa0a1c36,Ciprofloxacin,68071-4576,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
786e8ad3-a8d7-41e6-e053-2991aa0a32c7,Carvedilol,68071-4600,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
7a7cc017-fc08-3118-e053-2991aa0ad7af,Ciprofloxacin,68071-4627,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
7cadc747-5606-8efe-e053-2991aa0a1d8f,Sertraline Hydrochloride,68071-4658,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
7e7cb50d-c984-5c01-e053-2a91aa0a68a5,Triamterene and Hydrochlorothiazide,68071-4687,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
7ee64c92-7d60-d230-e053-2a91aa0a796e,Penicillin V Potassium,68071-4697,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
800f2a14-98b9-3499-e053-2991aa0a197d,Benazepril Hydrochloride,68071-4722,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
bc448f40-421c-490f-8c39-fa8135507973,Atorvastatin calcium,72205-022,Novadoz Pharmaceuticals LLC,"TABLET, FILM COATED",ANDA,silent,,
1ac490da-a921-d215-e063-6394a90a530d,Azithromycin,67296-0254,Redpharm Drug,"TABLET, FILM COATED",ANDA,silent,,
1ac7a13e-3f30-e140-e063-6394a90aa09d,Valacyclovir,68071-3624,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
1ac8a624-2292-b7b8-e063-6394a90a165b,Sertraline,68071-3626,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
559dd8e5-11f9-70cd-3fb0-9f9eb8484a37,Imatinib,43598-344,Dr.Reddy's Laboratories Inc,TABLET,ANDA,silent,,
6351047a-9896-4a30-8e49-4d306ce9c9c0,varenicline,50090-7182,A-S Medication Solutions,"TABLET, FILM COATED",ANDA,silent,,
9f927ae2-a0ae-4953-99ba-8de59ee5bfca,Quetiapine fumarate,60687-327,American Health Packaging,TABLET,ANDA,silent,,
1ad8401f-4c2a-db80-e063-6394a90a2792,Doxycycline,67296-0264,Redpharm Drug,"TABLET, COATED",ANDA,silent,,
1adc3c12-1a78-33a0-e063-6294a90a486a,ATORVASTATIN CALCIUM,68071-3628,"NuCare Pharmaceuticals,Inc,","TABLET, FILM COATED",ANDA,silent,,
1c84a68b-3eaa-4dab-b5e5-e195c7652e67,Azithromycin Dihydrate,50090-4527,A-S Medication Solutions,"TABLET, FILM COATED",ANDA,silent,,
813cc848-11ce-3af0-e053-2991aa0a326f,Penicillin V Potassium,68071-4753,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
813d0b50-26d6-f732-e053-2991aa0ae24a,Metoprolol Tartrate,68071-4755,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
816566bf-b909-606f-e053-2a91aa0ab8c9,topiramate,68071-4760,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
81f6854e-72fa-83b9-e053-2a91aa0afe01,Metoprolol Tartrate,68071-4769,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,set_id_not_found_or_empty,,
84601168-8829-f4a3-e053-2991aa0a3c20,Valacyclovir,68071-4805,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
860a1566-5857-ed88-e053-2991aa0ae2a4,Doxycycline Hyclate,68071-4836,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
861ccfaa-8b7a-0def-e053-2991aa0a1a39,Penicillin V Potassium,68071-4838,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
87ef9aa6-2faa-0f77-e053-2a95a90a3a26,Metoprolol Tartrate,68071-4880,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
883f643b-27f6-5a3e-e053-2995a90a8ff1,Valacyclovir Hydrochloride,68071-4885,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
88795f0e-41b7-504e-e053-2995a90a3b9e,Ibuprofen,68071-4887,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8bda6135-c957-6b4e-e053-2995a90a0cb5,Diclofenac Sodium,68071-4934,"NuCare Pharmaceuticals,Inc.","TABLET, DELAYED RELEASE",ANDA,silent,,
8bdc725e-22e3-0f32-e053-2a95a90ae8a9,CYCLOBENZAPRINE HYDROCHLORIDE,68071-4935,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
a6a5949f-5ebf-f37d-e053-2995a90adae5,Mirtazapine,51407-350,"Golden State Medical Supply, Inc.","TABLET, FILM COATED",ANDA,silent,,
adb7c4dc-221a-4d91-9687-0d78913a92ad,Naltrexone Hydrochloride,62135-242,"Chartwell RX, LLC","TABLET, FILM COATED",ANDA,silent,,
df06ea51-a962-49d0-a449-137e2220ce7e,Mirtazapine,55154-7297,"Cardinal Health 107, LLC","TABLET, FILM COATED",ANDA,silent,,
f4ffa3ad-1278-4772-9ef8-ed6fdaa47605,LACOSAMIDE,50228-192,ScieGen Pharmaceuticals Inc,"TABLET, FILM COATED",ANDA,silent,,
06d4d890-11ed-4f31-8778-c73432e3ea69,Bupropion Hydrochloride,70436-010,"Slate Run Pharmaceuticals, LLC","TABLET, EXTENDED RELEASE",ANDA,silent,,
7c4313fa-bb29-dd50-e053-2991aa0a3005,Bupropion Hydrochloride,70436-058,"Slate Run Pharmaceuticals, LLC","TABLET, EXTENDED RELEASE",ANDA,silent,,
85acf34c-06c6-40ea-95f4-060d5de99277,Colchicine,0378-1086,Mylan Pharmaceuticals Inc.,"TABLET, FILM COATED",ANDA,silent,,
c5bc7c55-b50c-4e61-ad1f-5ebb607c262f,Valsartan and Hydrochlorothiazide,65862-547,Aurobindo Pharma Limited,"TABLET, FILM COATED",ANDA,silent,,
fcf0b0fa-bb2c-4f2c-aa9f-1f2da65d8343,Famciclovir,65862-465,Aurobindo Pharma Limited,"TABLET, FILM COATED",ANDA,silent,,
1b1ab00d-de9c-4614-e063-6394a90afcde,Sildenafil Citrate,68071-3631,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
1b2d2bb8-78c8-7e8e-e063-6294a90a2576,Amitriptyline Hydrochloride,60760-907,ST. MARY'S MEDICAL PARK PHARMACY,"TABLET, FILM COATED",ANDA,silent,,
1b2ef6e2-5e7c-761e-e063-6294a90addd0,Glipizide,60760-794,ST. MARY'S MEDICAL PARK PHARMACY,"TABLET, EXTENDED RELEASE",ANDA,silent,,
1f8b1834-d5d7-72b6-d2ed-cb074344d59e,Fluoxetine hydrochloride,16714-114,NorthStar Rx LLC,"TABLET, FILM COATED",ANDA,silent,,
8c3dccbb-1084-cd09-e053-2a95a90ac12a,Ibuprofen,68071-4949,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8c66b5ed-f773-0779-e053-2995a90ad1f1,CYCLOBENZAPRINE HYDROCHLORIDE,68071-4951,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8cb93e5f-4ebc-24b7-e053-2a95a90a5a23,Ibuprofen,68071-4952,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8cce6c9a-2457-18cd-e053-2995a90a3af2,Metoprolol Tartrate,68071-4957,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8ccf07f5-78fb-76da-e053-2a95a90a0090,Carvedilol,68071-4956,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8cf0a64b-1f97-29a2-e053-2a95a90a0afd,Metoprolol Tartrate,68071-4958,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8d5b85cf-d8a0-e4d7-e053-2a95a90aad67,Atorvastatin calcium,68071-4962,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8e105aeb-6e17-a025-e053-2995a90aba77,Sertraline Hydrochloride,68071-4973,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8e6f9df1-0754-69e4-e053-2a95a90acc49,Amoxicillin,68071-4982,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8e88bc86-d5e2-50ca-e053-2995a90a0f0e,Escitalopram,68071-4985,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
aa1c7d31-78be-465f-9564-03685a58add8,Metoprolol succinate,50090-7069,A-S Medication Solutions,"TABLET, EXTENDED RELEASE",ANDA,silent,,
b0eeada4-1010-4c11-b408-29f9a1af23c0,VERAPAMIL HYDROCHLORIDE,68788-8696,Preferred Pharmaceuticals Inc.,TABLET,ANDA,silent,,
b200957c-3004-4988-be97-9fd619a83649,Seysara,16110-245,"Almirall, LLC","TABLET, COATED",NDA,silent,,
d5c46506-a350-44a1-9440-d939da895f16,Famciclovir,64980-349,"Rising Pharma Holdings, Inc.","TABLET, FILM COATED",ANDA,silent,,
f09d07f1-e0d1-444d-8e8a-f340f7377c8d,Metoprolol succinate,50090-7070,A-S Medication Solutions,"TABLET, EXTENDED RELEASE",ANDA,silent,,
f4120568-dd9b-47a5-bd44-4de6ed343bbe,benazepril hydrochloride and hydrochlorothiazide,72162-2328,Bryant Ranch Prepack,TABLET,NDA authorized generic,silent,,
1b405104-650b-c8e3-e063-6294a90a9e8a,Cefpodoxime Proxetil,68071-3616,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
8e98ee4c-24df-88ce-e053-2a95a90a6713,Sertraline Hydrochloride,68071-4993,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
9016634a-1bdd-700d-e053-2995a90a8f27,Benazepril Hydrochloride,68071-5028,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
92ff1408-512c-d68d-e053-2a95a90adfbd,Amoxicillin and Clavulanate Potassium,68071-5065,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
9d529fe3-7b5c-4dde-9a8c-440a969df359,verapamil hydrochloride,72789-416,"PD-Rx Pharmaceuticals, Inc.","TABLET, FILM COATED, EXTENDED RELEASE",ANDA,silent,,
bdaeb1eb-2f7b-3072-e053-2995a90acbd8,Doxycycline Hyclate,67296-0329,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
c1ce92ef-4102-1487-e053-2995a90ac521,Mycophenolic Acid,70436-172,"Slate Run Pharmaceuticals, LLC","TABLET, DELAYED RELEASE",ANDA,silent,,
6a9e2fc8-bedf-46d4-9973-328dbcb18061,Hydroxychloroquine Sulfate,60219-1544,Amneal Pharmaceuticals NY LLC,"TABLET, FILM COATED",ANDA,silent,,
6eb40dff-8278-b4b0-e053-2991aa0a4168,Ciprofloxacin,67296-0237,"RedPharm Drug, Inc.","TABLET, FILM COATED",ANDA,silent,,
97a67686-7e94-dd77-e053-2995a90a42c6,Levocetirizine Dihydrochloride,68071-5107,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
9973bfa2-693a-1165-e053-2995a90a4b1d,IBUPROFEN,68071-5126,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,set_id_not_found_or_empty,,
99755c59-18b9-ab7b-e053-2a95a90a4155,Benazepril Hydrochloride,68071-5129,"NuCare Pharmaceuticals,Inc.","TABLET, COATED",ANDA,silent,,
9987a842-07a5-635e-e053-2995a90afa32,Benazepril Hydrochloride,68071-5130,"NuCare Pharmaceuticals,Inc.","TABLET, COATED",ANDA,silent,,
999aa615-72b2-9296-e053-2a95a90ac70b,IBUPROFEN,68071-5134,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,set_id_not_found_or_empty,,
99d7cf65-3ec2-24eb-e053-2a95a90acc5e,IBUPROFEN,68071-5135,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,set_id_not_found_or_empty,,
9a277b9e-2e13-27c3-e053-2995a90a7ed5,Lansoprazole,68071-5119,"NuCare Pharmaceuticals,Inc.","CAPSULE, DELAYED RELEASE",ANDA,silent,,
9ba9c68c-ff27-eb24-e053-2a95a90ae21c,tramadol hydrochloride,68071-5142,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
9ddb8451-a455-87ec-e053-2995a90a5e5e,Topiramate,68071-5165,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
9e014adf-251e-126e-e053-2995a90a05bf,ATORVASTATIN CALCIUM,68071-5168,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
30280d40-28df-4c88-93bd-357a7c528906,Labetalol Hydrochloride,0615-8512,"NCS HealthCare of KY, LLC dba Vangard Labs","TABLET, FILM COATED",ANDA,silent,,
51abce7b-e3d1-44b5-bccc-d463150d0bba,Diltiazem Hydrochloride,62135-333,"Chartwell RX, LLC",TABLET,ANDA,silent,,
6894085d-6076-4e2e-8105-a9bbb0bd93ef,Amlodipine and Valsartan,62332-205,Alembic Pharmaceuticals Inc.,"TABLET, FILM COATED",ANDA,silent,,
86841382-4229-4e03-958e-3ac22639efd4,Atorvastatin Calcium,0093-5056,"Teva Pharmaceuticals USA, Inc.","TABLET, FILM COATED",ANDA,silent,,
973973a3-9fec-4afc-910f-187f099dfe2d,Valsartan and Hydrochlorothiazide,62332-079,Alembic Pharmaceuticals Inc.,"TABLET, FILM COATED",ANDA,silent,,
a0732bc4-702d-f566-e053-2a95a90a1d69,ATORVASTATIN CALCIUM,68071-5194,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
a0835fa8-bd55-33bd-e053-2a95a90a96b1,ATORVASTATIN CALCIUM,68071-5198,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
a0acddf1-a973-bf37-e053-2995a90a0bd5,Anastrozole,68071-5203,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
a0ad984a-38da-1fe0-e053-2995a90af23e,tramadol hydrochloride,68071-5204,"NuCare Pharmaceuticals,Inc.",TABLET,ANDA,silent,,
a2160213-2a32-2044-e053-2995a90a21af,Ibuprofen,68071-5228,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
a2161675-505c-3d65-e053-2995a90aa644,Doxycycline Hyclate,68071-5232,"NuCare Pharmaceuticals,Inc.",CAPSULE,ANDA,silent,,
a2669da1-b712-5fd5-e053-2a95a90a52f3,Metoprolol Tartrate,68071-5236,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
031a32e1-675a-4efe-a66b-40beb4fe5101,Levetiracetam,60687-657,American Health Packaging,"TABLET, FILM COATED",ANDA,silent,,
1b98b011-793c-ed92-e063-6294a90ac2bc,Nifedipine,71610-841,"Aphena Pharma Solutions - Tennessee, LLC","TABLET, EXTENDED RELEASE",ANDA,silent,,
452092b4-7a8f-4d19-8113-f1c2a948d3d8,HYDROXYCHLOROQUINE SULFATE,43598-721,Dr. Reddy's Laboratories Inc.,TABLET,ANDA,silent,,
83cb17e9-ce57-48aa-b92c-ac0dee92d5bc,Hydroxychloroquine sulfate,0615-8459,"NCS HealthCare of KY, LLC dba Vangard Labs","TABLET, FILM COATED",ANDA,silent,,
879630ff-662a-40bd-b74f-a864661dea95,OLMESARTAN MEDOXOMIL,71335-2399,Bryant Ranch Prepack,TABLET,ANDA,silent,,
95729689-8055-45ae-e053-2995a90a919f,Atorvastatin Calcium,68071-5091,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
1baa56e5-34d5-c8a1-e063-6394a90ae6c7,Eszopiclone,80425-0407,"Advanced Rx of Tennessee, LLC","TABLET, FILM COATED",ANDA,silent,,
1ef6c527-89f5-4830-8900-7532b0a7ef26,Metformin Hydrochloride,50090-6507,A-S Medication Solutions,TABLET,ANDA,silent,,
41fc3081-a71a-65f6-e054-00144ff8d46c,PROCHLORPERAZINE MALEATE,67296-0238,"RedPharm Drug, Inc.",TABLET,ANDA,silent,,
5d0eee8c-dc7d-4444-8684-e9c9335291c8,PIRFENIDONE,72603-258,Northstar Rx LLC,"TABLET, FILM COATED",ANDA,silent,,
b793f1f8-c1f9-46f0-8156-1a4957db3a1f,Amitriptyline Hydrochloride,50090-7183,A-S Medication Solutions,"TABLET, FILM COATED",ANDA,silent,,
1b408ba8-05f7-1cf1-e063-6394a90a42bc,Letrozole,68071-2167,"NuCare Pharmaceuticals,Inc.","TABLET, FILM COATED",ANDA,silent,,
a60cc18b-0631-4cf0-b021-9f52224ece65,Lipitor,58151-155,Viatris Specialty LLC,"TABLET, FILM COATED",NDA,silent,,
